transaction_id,tx_amount,tx_log_amount,tx_hour,tx_day_of_week,tx_day_of_month,tx_is_weekend,tx_is_night,tx_is_transfer_p2p,tx_is_payment_p2m,tx_channel_upi,tx_channel_imps,tx_channel_card,tx_channel_netbanking,tx_has_beneficiary,tx_has_merchant,beh_account_age_days,beh_tx_sequence_num,beh_time_since_last_tx_sec,beh_is_first_tx,beh_hist_tx_count,beh_hist_total_amount,beh_hist_avg_amount,beh_hist_max_amount,beh_hist_std_amount,beh_amount_to_hist_avg_ratio,beh_rolling_tx_count_1h,beh_rolling_amount_1h,beh_rolling_tx_count_24h,beh_rolling_amount_24h,beh_rolling_tx_count_7d,beh_rolling_amount_7d,beh_hist_unique_devices,beh_hist_unique_ips,beh_hist_unique_beneficiaries,beh_is_new_device,beh_is_new_ip,beh_is_new_beneficiary
TXN_00000282,150.0,5.017279836814924,18,6,4,1,0,0,1,0,0,1,0,0,1,170.07,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001223,230.76,5.445702353461095,19,6,4,1,0,0,1,0,0,0,1,0,1,193.66,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001272,338.62,5.8278273455181555,20,6,4,1,0,0,1,1,0,0,0,0,1,57.02,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001356,125.28,4.838501663689791,21,6,4,1,0,1,0,0,0,1,0,1,0,284.1,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001379,360.33,5.889791668196679,21,6,4,1,0,0,1,1,0,0,0,0,1,124.59,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001200,5136.36,8.544294607824913,22,6,4,1,0,0,1,0,0,0,1,0,1,19.62,3,86420.0,0,2,3603.42,1801.71,1847.33,64.52,2.8508,0,0.0,0,0.0,2,3603.42,1,1,0,0,1,0
TXN_00001077,1582.46,7.367367605160748,23,6,4,1,0,0,1,1,0,0,0,0,1,125.23,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001485,316.11,5.759248716840184,0,0,5,0,1,0,1,1,0,0,0,0,1,156.68,2,48247.0,0,1,2934.45,2934.45,2934.45,0.0,0.1077,0,0.0,1,2934.45,1,2934.45,1,1,0,0,0,0
TXN_00001492,577.78,6.360922439910144,1,0,5,0,1,0,1,0,0,1,0,0,1,37.34,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001788,1100.71,7.0046187971860085,1,0,5,0,1,1,0,1,0,0,0,1,0,246.42,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001799,621.08,6.43306870183202,3,0,5,0,1,1,0,0,0,0,1,1,0,74.8,3,34426.0,0,2,780.61,390.3,500.9,156.4,1.5913,0,0.0,1,500.9,2,780.61,2,2,0,0,0,1
TXN_00001818,274.29,5.617825087478658,3,0,5,0,1,1,0,1,0,0,0,1,0,203.58,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001050,969.46,6.877770185891559,4,0,5,0,1,1,0,0,0,1,0,1,0,46.43,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000536,4047.41,8.306079490423345,5,0,5,0,1,0,1,1,0,0,0,0,1,19.92,4,25604.0,0,3,8739.78,2913.26,5136.36,1925.8,1.3893,0,0.0,1,5136.36,3,8739.78,1,2,0,0,0,0
TXN_00001890,292.12,5.680582081485765,5,0,5,0,1,0,1,1,0,0,0,0,1,144.62,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001090,1534.36,7.336520160211275,5,0,5,0,1,0,1,0,0,0,1,0,1,286.1,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001120,655.84,6.487440457623637,6,0,5,0,0,0,1,0,0,0,1,0,1,90.91,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000256,5000.0,8.517393171418904,6,0,5,0,0,1,0,0,0,0,1,1,0,15.43,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000531,1875.62,7.537227565371363,7,0,5,0,0,0,1,1,0,0,0,0,1,225.87,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001464,239.33,5.482012978895135,8,0,5,0,0,0,1,0,0,1,0,0,1,75.99,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001594,2432.76,7.797192665563433,8,0,5,0,0,0,1,1,0,0,0,0,1,203.86,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000987,2224.39,7.707687460139315,8,0,5,0,0,0,1,0,0,1,0,0,1,57.34,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001436,1131.93,7.032562476242049,8,0,5,0,0,0,1,1,0,0,0,0,1,71.85,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000519,243.36,5.498642547781566,9,0,5,0,0,1,0,0,0,0,1,1,0,18.09,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001682,1629.49,7.396635862122556,11,0,5,0,0,0,1,0,0,1,0,0,1,279.63,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001190,2349.75,7.762489705157186,12,0,5,0,0,0,1,1,0,0,0,0,1,99.96,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001085,1128.34,7.029388670274133,12,0,5,0,0,0,1,1,0,0,0,0,1,84.0,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001320,811.8,6.700485076824218,14,0,5,0,0,0,1,0,0,1,0,0,1,7.94,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001920,5561.31,8.623768768587752,15,0,5,0,0,0,1,0,0,0,1,0,1,163.12,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001576,2705.69,7.9034817651401115,15,0,5,0,0,0,1,1,0,0,0,0,1,30.65,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000323,218.25,5.390212631252292,15,0,5,0,0,0,1,1,0,0,0,0,1,14.4,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000326,545.67,6.30384532969252,16,0,5,0,0,1,0,1,0,0,0,1,0,178.44,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000235,1250.0,7.1316985104669115,16,0,5,0,0,0,1,0,0,1,0,0,1,18.75,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001998,794.35,6.67878226934437,17,0,5,0,0,0,1,1,0,0,0,0,1,29.35,2,138593.0,0,1,2099.59,2099.59,2099.59,0.0,0.3783,0,0.0,0,0.0,1,2099.59,1,1,1,0,0,0
TXN_00001610,245.59,5.507727038407604,20,0,5,0,0,0,1,0,0,0,1,0,1,11.92,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000469,876.84,6.777464344682544,20,0,5,0,0,1,0,0,0,0,1,1,0,46.93,2,139137.0,0,1,3718.28,3718.28,3718.28,0.0,0.2358,0,0.0,0,0.0,1,3718.28,1,1,0,0,0,1
TXN_00001483,2284.69,7.73442322711016,20,0,5,0,0,0,1,0,0,1,0,0,1,145.73,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001793,533.85,6.2819863337521396,21,0,5,0,0,0,1,0,0,1,0,0,1,38.27,2,196074.0,0,1,4833.12,4833.12,4833.12,0.0,0.1105,0,0.0,0,0.0,1,4833.12,1,1,0,1,1,0
TXN_00000386,249.67,5.524137333065655,23,0,5,0,0,0,1,1,0,0,0,0,1,183.09,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001275,2706.53,7.903792059146169,0,1,6,0,1,1,0,1,0,0,0,1,0,319.6,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000457,2768.47,7.926411245134294,1,1,6,0,1,0,1,0,0,0,1,0,1,182.68,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000607,1865.92,7.532045293132494,1,1,6,0,1,1,0,0,0,0,1,1,0,203.04,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000993,805.36,6.692530292912223,2,1,6,0,1,1,0,1,0,0,0,1,0,26.73,2,335234.0,0,1,255.96,255.96,255.96,0.0,3.1464,0,0.0,0,0.0,1,255.96,1,1,0,0,0,1
TXN_00001710,594.91,6.390089648951279,2,1,6,0,1,1,0,1,0,0,0,1,0,204.73,3,393135.0,0,2,2043.22,1021.61,1759.61,1043.69,0.5823,0,0.0,0,0.0,2,2043.22,1,1,1,0,0,1
TXN_00000732,1471.24,7.294540329476939,3,1,6,0,1,1,0,1,0,0,0,1,0,122.26,2,397408.0,0,1,148.42,148.42,148.42,0.0,9.9127,0,0.0,0,0.0,1,148.42,1,1,0,1,1,1
TXN_00000982,270.28,5.603151497817383,3,1,6,0,1,1,0,1,0,0,0,1,0,156.27,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000711,797.32,6.682509519576057,3,1,6,0,1,0,1,1,0,0,0,0,1,149.02,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001861,1187.77,7.080674438113445,4,1,6,0,1,1,0,1,0,0,0,1,0,133.88,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000592,2760.78,7.923630678371036,4,1,6,0,1,1,0,1,0,0,0,1,0,42.16,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001652,53.91,4.005695481290781,8,1,6,0,0,1,0,1,0,0,0,1,0,197.38,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000692,1550.66,7.347080604578403,9,1,6,0,0,1,0,1,0,0,0,1,0,166.51,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001848,1460.21,7.2870201385878275,9,1,6,0,0,1,0,1,0,0,0,1,0,254.42,2,357936.0,0,1,740.14,740.14,740.14,0.0,1.9729,0,0.0,0,0.0,1,740.14,1,1,0,0,0,1
TXN_00000655,1443.91,7.275802314869796,10,1,6,0,0,0,1,0,0,0,1,0,1,26.63,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001117,800.2,6.686110603791663,11,1,6,0,0,0,1,1,0,0,0,0,1,138.17,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001919,3319.74,8.107942928640165,11,1,6,0,0,0,1,1,0,0,0,0,1,283.67,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000897,2045.54,7.623905841307045,12,1,6,0,0,0,1,1,0,0,0,0,1,177.43,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000700,669.01,6.5072926376467635,12,1,6,0,0,1,0,0,0,0,1,1,0,13.49,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001071,1832.52,7.5139928955511515,12,1,6,0,0,1,0,0,0,0,1,1,0,309.75,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000805,1697.85,7.437706830546604,12,1,6,0,0,0,1,0,0,0,1,0,1,197.78,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001040,322.38,5.778828102311668,13,1,6,0,0,0,1,1,0,0,0,0,1,240.77,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000593,222.31,5.408560940646796,13,1,6,0,0,0,1,0,0,0,1,0,1,18.99,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001279,419.43,6.041277997065693,16,1,6,0,0,0,1,0,0,0,1,0,1,198.26,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001504,8044.21,8.992832162255473,16,1,6,0,0,0,1,0,0,1,0,0,1,159.88,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001010,105.61,4.669177315962384,16,1,6,0,0,0,1,1,0,0,0,0,1,191.7,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001084,368.14,5.911175975879146,18,1,6,0,0,0,1,1,0,0,0,0,1,83.69,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001849,564.5,6.3377102955561755,19,1,6,0,0,1,0,0,0,1,0,1,0,43.78,2,418872.0,0,1,2887.76,2887.76,2887.76,0.0,0.1955,0,0.0,0,0.0,1,2887.76,1,1,0,1,0,1
TXN_00000150,500.0,6.2166061010848646,19,1,6,0,0,0,1,1,0,0,0,0,1,50.38,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000549,223.33,5.413118182025214,21,1,6,0,0,0,1,0,0,0,1,0,1,155.29,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001298,607.89,6.411637627421695,22,1,6,0,0,0,1,0,0,1,0,0,1,59.89,2,231582.0,0,1,104.83,104.83,104.83,0.0,5.7988,0,0.0,0,0.0,1,104.83,1,1,0,0,0,0
TXN_00000153,500.0,6.2166061010848646,23,1,6,0,0,0,1,1,0,0,0,0,1,49.75,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001736,839.94,6.734520313789344,23,1,6,0,0,0,1,0,0,1,0,0,1,105.59,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000152,500.0,6.2166061010848646,1,2,7,0,1,0,1,1,0,0,0,0,1,49.96,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000747,655.14,6.486374180808572,1,2,7,0,1,0,1,1,0,0,0,0,1,43.05,2,76459.0,0,1,2760.78,2760.78,2760.78,0.0,0.2373,0,0.0,1,2760.78,1,2760.78,1,1,1,0,0,0
TXN_00001902,335.32,5.818063087688587,2,2,7,0,1,0,1,0,0,0,1,0,1,171.0,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001387,632.18,6.450754741911053,2,2,7,0,1,0,1,0,0,1,0,0,1,9.45,2,130715.0,0,1,811.8,811.8,811.8,0.0,0.7787,0,0.0,0,0.0,1,811.8,1,1,0,0,0,0
TXN_00000647,481.8,6.1796024892233765,3,2,7,0,1,1,0,0,0,1,0,1,0,18.04,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001717,357.09,5.880784351453903,3,2,7,0,1,0,1,0,0,1,0,0,1,92.79,2,161816.0,0,1,655.84,655.84,655.84,0.0,0.5445,0,0.0,0,0.0,1,655.84,1,1,0,0,0,0
TXN_00000824,171.0,5.147494476813453,4,2,7,0,1,0,1,1,0,0,0,0,1,204.44,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001300,314.24,5.753334253485449,4,2,7,0,1,1,0,0,0,0,1,1,0,15.12,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000610,84.2,4.44500143383527,4,2,7,0,1,0,1,0,0,1,0,0,1,277.58,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001009,331.4,5.806339062981293,5,2,7,0,1,0,1,1,0,0,0,0,1,148.68,3,244839.0,0,2,5596.01,2798.01,4846.1,2896.44,0.1184,0,0.0,0,0.0,2,5596.01,2,2,0,0,0,0
TXN_00001745,2866.79,7.961296977281345,5,2,7,0,1,1,0,1,0,0,0,1,0,24.72,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000154,500.0,6.2166061010848646,5,2,7,0,1,0,1,1,0,0,0,0,1,71.78,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001452,1121.12,7.0229750322353555,5,2,7,0,1,0,1,0,0,0,1,0,1,27.89,3,99800.0,0,2,1061.32,530.66,805.36,388.48,2.1127,0,0.0,0,0.0,2,1061.32,1,1,1,0,0,0
TXN_00000976,1452.64,7.281826034589978,5,2,7,0,1,0,1,1,0,0,0,0,1,53.63,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001294,181.61,5.207352731173943,6,2,7,0,0,0,1,0,0,0,1,0,1,114.69,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000151,500.0,6.2166061010848646,6,2,7,0,0,0,1,1,0,0,0,0,1,266.81,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000836,2298.29,7.740355658608756,7,2,7,0,0,1,0,1,0,0,0,1,0,212.04,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001953,476.73,6.169045719345101,8,2,7,0,0,0,1,0,0,0,1,0,1,167.32,2,371415.0,0,1,4082.26,4082.26,4082.26,0.0,0.1168,0,0.0,0,0.0,1,4082.26,1,1,0,0,0,0
TXN_00000880,1350.65,7.209081347349156,8,2,7,0,0,1,0,0,0,0,1,1,0,121.76,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000578,2233.93,7.711965186646676,9,2,7,0,0,1,0,1,0,0,0,1,0,28.39,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000085,49500.0,10.809748150372926,9,2,7,0,0,1,0,0,1,0,0,1,0,263.43,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001491,263.77,5.578861524593351,11,2,7,0,0,0,1,0,0,0,1,0,1,36.0,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001885,377.61,5.936506651527301,11,2,7,0,0,1,0,0,0,1,0,1,0,53.45,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000330,828.57,6.720907494255671,12,2,7,0,0,0,1,1,0,0,0,0,1,12.98,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001460,1554.9,7.349809435320917,12,2,7,0,0,0,1,1,0,0,0,0,1,177.11,3,394862.0,0,2,1824.15,912.08,1484.29,809.23,1.7048,0,0.0,0,0.0,2,1824.15,1,2,1,0,0,0
TXN_00000416,1378.08,7.229171889163546,12,2,7,0,0,0,1,0,0,0,1,0,1,243.8,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000950,2762.01,7.9240759441713005,13,2,7,0,0,0,1,0,0,0,1,0,1,211.39,2,414035.0,0,1,3837.51,3837.51,3837.51,0.0,0.7197,0,0.0,0,0.0,1,3837.51,1,1,0,0,1,0
TXN_00000623,238.46,5.478386388288698,13,2,7,0,0,0,1,1,0,0,0,0,1,78.22,2,193045.0,0,1,239.33,239.33,239.33,0.0,0.9964,0,0.0,0,0.0,1,239.33,1,1,0,0,0,0
TXN_00001986,885.19,6.786931374567216,14,2,7,0,0,1,0,1,0,0,0,1,0,35.08,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001274,2358.05,7.766014274604844,14,2,7,0,0,1,0,1,0,0,0,1,0,64.76,2,530295.0,0,1,1400.75,1400.75,1400.75,0.0,1.6834,0,0.0,0,0.0,1,1400.75,1,1,0,1,1,1
TXN_00001785,340.39,5.833025518777275,15,2,7,0,0,0,1,0,0,1,0,0,1,184.27,2,136795.0,0,1,2768.47,2768.47,2768.47,0.0,0.123,0,0.0,0,0.0,1,2768.47,1,1,0,1,0,0
TXN_00001789,212.59,5.364058289510713,15,2,7,0,0,0,1,0,0,1,0,0,1,56.52,2,493643.0,0,1,1150.04,1150.04,1150.04,0.0,0.1849,0,0.0,0,0.0,1,1150.04,1,1,1,0,0,0
TXN_00001993,5246.05,8.56542129289612,16,2,7,0,0,0,1,1,0,0,0,0,1,106.43,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000086,24800.0,10.118639253920785,17,2,7,0,0,1,0,0,1,0,0,1,0,263.76,2,28800.0,0,1,49500.0,49500.0,49500.0,0.0,0.501,0,0.0,1,49500.0,1,49500.0,1,1,1,0,0,0
TXN_00000788,289.73,5.672395001414569,18,2,7,0,0,0,1,0,0,1,0,0,1,97.5,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001406,667.53,6.505081272124453,19,2,7,0,0,1,0,1,0,0,0,1,0,49.0,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000744,1265.69,7.144162477929333,19,2,7,0,0,1,0,0,0,0,1,1,0,322.25,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001205,53.35,3.9954446135672184,19,2,7,0,0,0,1,0,0,0,1,0,1,17.38,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000099,24500.0,10.106469212026385,20,2,7,0,0,1,0,0,1,0,0,1,0,27.96,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000100,49500.0,10.809748150372926,20,2,7,0,0,1,0,0,1,0,0,1,0,27.96,2,0.0,0,1,24500.0,24500.0,24500.0,0.0,2.0204,1,24500.0,1,24500.0,1,24500.0,1,1,1,0,0,0
TXN_00000098,24800.0,10.118639253920785,21,2,7,0,0,1,0,0,1,0,0,1,0,28.0,3,3600.0,0,2,74000.0,37000.0,49500.0,17677.67,0.6703,2,74000.0,2,74000.0,2,74000.0,1,1,1,0,0,0
TXN_00000812,724.73,6.587178044826087,21,2,7,0,0,1,0,0,0,0,1,1,0,13.37,2,34302.0,0,1,828.57,828.57,828.57,0.0,0.8747,0,0.0,1,828.57,1,828.57,1,1,0,1,0,1
TXN_00001500,1419.5,7.258764201294243,22,2,7,0,0,0,1,0,0,0,1,0,1,132.55,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000101,49000.0,10.799595985047786,2,3,8,0,1,1,0,0,1,0,0,1,0,28.21,4,18000.0,0,3,98800.0,32933.33,49500.0,14347.94,1.4879,0,0.0,3,98800.0,3,98800.0,1,1,1,0,0,0
TXN_00001786,100.82,4.62320654847419,2,3,8,0,1,0,1,1,0,0,0,0,1,29.36,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000366,1232.76,7.1178216960846505,4,3,8,0,1,0,1,1,0,0,0,0,1,30.59,2,501011.0,0,1,169.5,169.5,169.5,0.0,7.2729,0,0.0,0,0.0,1,169.5,1,1,0,0,0,0
TXN_00000963,109.7,4.706823839714591,4,3,8,0,1,0,1,0,0,1,0,0,1,21.08,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000539,972.72,6.8811237879812195,6,3,8,0,0,1,0,1,0,0,0,1,0,12.14,2,396829.0,0,1,393.29,393.29,393.29,0.0,2.4733,0,0.0,0,0.0,1,393.29,1,1,0,0,0,1
TXN_00001850,2901.9,7.973465516307649,6,3,8,0,0,1,0,1,0,0,0,1,0,183.3,2,314123.0,0,1,181.55,181.55,181.55,0.0,15.984,0,0.0,0,0.0,1,181.55,1,1,1,1,0,1
